sub.id,sub.name,sub.sys,sub.status,pri.id,pri.name,pri.status,start,end
39902,CLUB EXPLORIA LLC-POCONO MTN VILLAS,GD,ACTIVE,39902,CLUB EXPLORIA LLC-POCONO MTN VILLAS,Current,2018-12-06,2024-07-22
39903,HANNA OIL AND GAS COMPANY,GT,ACTIVE,39903,HANNA OIL AND GAS COMPANY,Current,2018-12-06,2024-07-22
39904,PERMIAN ADVANTAGE TOYAH LLC,GT,INACTIVE,39904,PERMIAN ADVANTAGE TOYAH LLC,Current,2018-12-07,2024-07-22
39905,REP PROCESSING,HL,ACTIVE,39905,REP PROCESSING,Current,2018-12-10,2024-07-22
39906,"SEAPORT SOUND TERMINAL, LLC",HL,ACTIVE,30909,TRANSMONTAIGNE OPERATING COMPANY L.P.,Current,2018-12-10,2024-07-22
39908,TALL OAK WOODFORD,GT,ACTIVE,39908,TALL OAK WOODFORD,Current,2019-01-02,2024-07-22
39910,CANES MIDSTREAM PRODUCTS LLC,HL,ACTIVE,39035,Cogent Midstream Westex LLC,Current,2019-01-28,2024-07-22
39911,GRI INVESTMENTS,GD,ACTIVE,39911,GRI INVESTMENTS,Current,2019-01-28,2024-07-22
39912,"ENERTEX NB, LLC",GD,INACTIVE,32371,"GAS ENERGY, LLC",Current,2019-01-28,2024-07-22
39913,"DTM LOUISIANA GATHERING, LLC",GT,ACTIVE,38932,Bluestone,Current,2021-07-01,2024-07-22
39913,"DTM LOUISIANA GATHERING, LLC",GT,ACTIVE,39913,"M5 LOUISIANA GATHERING, LLC",Superseded,2019-01-28,2021-07-01
39915,STERLING ENERGY INVESTMENTS LLC,HL,ACTIVE,39915,STERLING ENERGY INVESTMENTS LLC,Current,2019-01-29,2024-07-22
39916,GRI INVESTMENTS,GD,INACTIVE,39916,GRI INVESTMENTS,Current,2019-01-31,2024-07-22
39917,DAVIS RE,GD,ACTIVE,39917,DAVIS RE,Current,2019-01-31,2024-07-22
39918,"MARKWEST POWER TEX, L.L.C.",GT,INACTIVE,40149,MPLX,Current,2021-02-13,2024-07-22
39918,"MARKWEST POWER TEX, L.L.C.",GT,INACTIVE,39918,"MARKWEST POWER TEX, L.L.C.",Superseded,2021-02-12,2021-02-13
39918,"MARKWEST POWER TEX, L.L.C.",GT,INACTIVE,9171,"MARKWEST JAVELINA PIPELINE COMPANY, LLC",Superseded,2019-01-31,2021-02-12
39919,"MARKWEST BLUESTONE ETHANE PIPELINE, L.L.C.",HL,INACTIVE,40149,MPLX,Current,2019-02-01,2024-07-22
39919,"MARKWEST BLUESTONE ETHANE PIPELINE, L.L.C.",HL,INACTIVE,32412,"MARKWEST LIBERTY MIDSTREAM & RESOURCES, LLC",Superseded,2019-01-31,2019-02-01
39920,"MARKWEST LIBERTY ETHANE PIPELINE, L.L.C.",HL,INACTIVE,40149,MPLX,Current,2019-02-01,2024-07-22
39920,"MARKWEST LIBERTY ETHANE PIPELINE, L.L.C.",HL,INACTIVE,32412,"MARKWEST LIBERTY MIDSTREAM & RESOURCES, LLC",Superseded,2019-01-31,2019-02-01
39921,"MARKWEST TEXAS PNG UTILITY, L.L.C.",GT,ACTIVE,40149,MPLX,Current,2021-02-13,2024-07-22
39921,"MARKWEST TEXAS PNG UTILITY, L.L.C.",GT,ACTIVE,39921,"MARKWEST TEXAS PNG UTILITY, L.L.C.",Superseded,2021-02-12,2021-02-13
39921,"MARKWEST TEXAS PNG UTILITY, L.L.C.",GT,ACTIVE,9171,"MARKWEST JAVELINA PIPELINE COMPANY, LLC",Superseded,2019-01-31,2021-02-12
39922,"MARKWEST LIBERTY NGL PIPELINE, L.L.C.",HL,INACTIVE,40149,MPLX,Current,2019-02-01,2024-07-22
39922,"MARKWEST LIBERTY NGL PIPELINE, L.L.C.",HL,INACTIVE,32412,"MARKWEST LIBERTY MIDSTREAM & RESOURCES, LLC",Superseded,2019-01-31,2019-02-01
39923,"MARKWEST PNG UTILITY, L.L.C.",GT,INACTIVE,40149,MPLX,Current,2021-02-13,2024-07-22
39923,"MARKWEST PNG UTILITY, L.L.C.",GT,INACTIVE,39923,"MARKWEST PNG UTILITY, L.L.C.",Superseded,2021-02-12,2021-02-13
39923,"MARKWEST PNG UTILITY, L.L.C.",GT,INACTIVE,9171,"MARKWEST JAVELINA PIPELINE COMPANY, LLC",Superseded,2019-01-31,2021-02-12
39924,"MARKWEST JAVELINA COMPANY, L.L.C.",GT,INACTIVE,9171,"MARKWEST JAVELINA PIPELINE COMPANY, LLC",Current,2019-01-31,2024-07-22
39924,"MARKWEST JAVELINA COMPANY, L.L.C.",HL,INACTIVE,9171,"MARKWEST JAVELINA PIPELINE COMPANY, LLC",Current,2019-01-31,2024-07-22
39925,"MABELVALE ROSE, LLC",GD,ACTIVE,39925,"MABELVALE ROSE, LLC",Current,2019-01-31,2024-07-22
39926,"MARKWEST GAS SERVICES, L.L.C.",GT,INACTIVE,9171,"MARKWEST JAVELINA PIPELINE COMPANY, LLC",Current,2019-02-01,2024-07-22
39927,HUDSON RENTAL PROPERTIES,GD,ACTIVE,39927,HUDSON RENTAL PROPERTIES,Current,2019-02-01,2024-07-22
39928,JAMESTOWN BOARD OF PUBLIC UTILITIES,GT,ACTIVE,31442,Douglas,Current,2019-02-05,2024-07-22
39931,"NST TRANSLOAD OPERATING COMPANY, LLC",HL,ACTIVE,39931,"NST TRANSLOAD OPERATING COMPANY, LLC",Current,2019-02-07,2024-07-22
39932,K. P. PROPERTIES,GD,ACTIVE,39932,K. P. PROPERTIES,Current,2019-02-07,2024-07-22
39933,"CHEYENNE CONNECTOR, LLC",GT,ACTIVE,1007,Tallgrass,Current,2020-07-13,2024-07-22
39933,"CHEYENNE CONNECTOR, LLC",GT,ACTIVE,39933,Cheyenne Connector LLC,Superseded,2019-02-08,2024-07-22
39934,"CLEAR CREEK STORAGE COMPANY, LLC",GT,ACTIVE,39934,"CLEAR CREEK STORAGE COMPANY, LLC",Current,2019-02-08,2024-07-22
39934,"CLEAR CREEK STORAGE COMPANY, LLC",UNGS,ACTIVE,39935,SPIRE STORAGE WEST LLC,Current,2017-01-08,2024-07-22
39935,SPIRE STORAGE WEST LLC,GT,ACTIVE,39935,SPIRE STORAGE WEST LLC,Current,2019-02-08,2024-07-22
39935,SPIRE STORAGE WEST LLC,UNGS,ACTIVE,39935,SPIRE STORAGE WEST LLC,Current,2017-01-08,2024-07-22
39937,BLACK MOUNTAIN SAND MIDCON LLC,GT,ACTIVE,39937,BLACK MOUNTAIN SAND MIDCON LLC,Current,2019-02-13,2024-07-22
39938,"CHISOS LOGISTICS, LLC",HL,INACTIVE,39938,"CHISOS LOGISTICS, LLC",Current,2019-02-14,2024-07-22
39940,SUNSHINE PROPANE,GD,ACTIVE,39940,SUNSHINE PROPANE,Current,2019-02-21,2024-07-22
39941,"MARKWEST UTICA EMG, L.L.C.",HL,ACTIVE,40149,MPLX,Current,2019-02-26,2024-07-22
39941,"MARKWEST UTICA EMG, L.L.C.",HL,ACTIVE,32412,"MARKWEST LIBERTY MIDSTREAM & RESOURCES, LLC",Superseded,2019-02-25,2019-02-26
39942,"RAVEN BUTENE-1, LLC",GT,ACTIVE,39942,"RAVEN BUTENE-1, LLC",Current,2019-02-27,2024-07-22
39943,JENNCO PUMPING SERVICES LLC,GT,INACTIVE,39943,JENNCO PUMPING SERVICES LLC,Current,2019-02-28,2024-07-22
39944,BLUESTEM PIPELINE LLC,HL,ACTIVE,30826,Williams Field,Current,2019-03-04,2024-07-22
39945,LAKE OF THE WOODS CAMPGROUND,GD,ACTIVE,39945,LAKE OF THE WOODS CAMPGROUND,Current,2019-03-05,2024-07-22
39946,MALL OF AMERICA,GD,ACTIVE,39946,MALL OF AMERICA,Current,2019-03-07,2024-07-22
39948,MICHAELS MS PROPERTIES,GD,ACTIVE,39948,MICHAELS MS PROPERTIES,Current,2019-03-08,2024-07-22
39949,MERIDIAN HOUSING AUTHORITY,GD,ACTIVE,39949,MERIDIAN HOUSING AUTHORITY,Current,2019-03-08,2024-07-22
39950,"DKL DELAWARE GATHERING, LLC",GT,ACTIVE,39950,"3 BEAR DELAWARE OPERATING-NM, LLC",Current,2019-03-12,2024-07-22
39950,"DKL DELAWARE GATHERING, LLC",HL,ACTIVE,11551,"DELEK LOGISTICS OPERATING, LLC.",Current,2024-01-23,2024-07-22
39950,"DKL DELAWARE GATHERING, LLC",HL,ACTIVE,39950,"3 BEAR DELAWARE OPERATING-NM, LLC",Superseded,2019-03-12,2024-01-23
39952,UNITED DAIRYMEN OF ARIZONA,GT,INACTIVE,39952,UNITED DAIRYMEN OF ARIZONA,Current,2019-03-14,2024-07-22
39956,"MID-ALASKA PIPELINE, LLC",HL,ACTIVE,39956,"MID-ALASKA PIPELINE, LLC",Current,2019-03-18,2024-07-22
39957,VALERO RENEWABLE FUELS,GT,ACTIVE,39957,VALERO RENEWABLE FUELS,Current,2019-03-18,2024-07-22
39958,"1849 MIDSTREAM PARTNERS, LLC",GT,INACTIVE,39958,"1849 MIDSTREAM PARTNERS, LLC",Current,2019-03-18,2024-07-22
39959,"1849 ENERGY PARTNERS OPERATING, LLC",GT,INACTIVE,39959,"1849 ENERGY PARTNERS OPERATING, LLC",Current,2019-03-18,2024-07-22
39960,"MARKWEST PIPELINE COMPANY, L.L.C.",HL,INACTIVE,40149,MPLX,Current,2021-02-13,2024-07-22
39960,"MARKWEST PIPELINE COMPANY, L.L.C.",HL,INACTIVE,39960,"MARKWEST PIPELINE COMPANY, L.L.C.",Superseded,2021-02-12,2021-02-13
39960,"MARKWEST PIPELINE COMPANY, L.L.C.",HL,INACTIVE,9171,"MARKWEST JAVELINA PIPELINE COMPANY, LLC",Superseded,2019-03-25,2021-02-12
39961,"AUTERRA OPERATING, LLC",HL,INACTIVE,39961,"AUTERRA OPERATING, LLC",Current,2019-03-25,2024-07-22
39962,"AMP NGL PIPELINES, LLC",HL,ACTIVE,39962,"AMP NGL PIPELINES, LLC",Current,2019-04-03,2024-07-22
39963,"TALLGRASS POWDER RIVER GATEWAY, LLC",HL,ACTIVE,1007,Tallgrass,Current,2024-03-01,2024-07-22
39963,"TALLGRASS POWDER RIVER GATEWAY, LLC",HL,ACTIVE,39043,tallgrass,Superseded,2019-04-03,2024-03-01
39964,"SOUTHERN GAS SERVICES, INC.",GD,ACTIVE,39964,"SOUTHERN GAS SERVICES, INC.",Current,2019-04-04,2024-07-22
39965,"CONTINUUM ENERGY SERVICES, LLC",HL,INACTIVE,39965,"CONTINUUM ENERGY SERVICES, LLC",Current,2019-04-07,2024-07-22
39966,"U.S. VENTURE, INC.",HL,ACTIVE,39966,"U.S. VENTURE, INC.",Current,2019-04-09,2024-07-22
39967,"IMPERIAL CRUDE, LLC",HL,ACTIVE,40204,"SCM OPS, LLC",Current,2020-12-15,2024-07-22
39967,"IMPERIAL CRUDE, LLC",HL,ACTIVE,39967,"IMPERIAL CRUDE, LLC",Superseded,2019-04-12,2020-12-15
39969,HIDDEN PINES,GD,ACTIVE,39969,HIDDEN PINES,Current,2019-04-29,2024-07-22
39971,POINTE HILTON TAPITO CLIFFS RESORT,GD,ACTIVE,39971,POINTE HILTON TAPITO CLIFFS RESORT,Current,2019-04-30,2024-07-22
39972,AMERESCO NINETY FIRST AVENUE RENEWABLE BIOGAS,GT,ACTIVE,39972,AMERESCO NINETY FIRST AVENUE RENEWABLE BIOGAS,Current,2019-04-30,2024-07-22
39973,WRB REFINING LP - WOOD RIVER REFINERY,HL,ACTIVE,39973,WRB REFINERY,Current,2019-04-30,2024-07-22
39974,"PETRODOME OPERATING, LLC",GT,ACTIVE,39974,"PETRODOME OPERATING, LLC",Current,2019-05-02,2024-07-22
39975,REO OPERATING LLC,HL,INACTIVE,39975,REO OPERATING LLC,Current,2019-05-06,2024-07-22
39976,"MARKWEST LIBERTY BLUESTONE, L.L.C.",HL,ACTIVE,40149,MPLX,Current,2018-06-02,2024-07-22
39976,"MARKWEST LIBERTY BLUESTONE, L.L.C.",HL,ACTIVE,32412,"MARKWEST LIBERTY MIDSTREAM & RESOURCES, LLC",Superseded,2018-06-01,2018-06-02
39979,"ARM MIDSTREAM MANAGEMENT, LLC",HL,INACTIVE,39979,"ARM MIDSTREAM MANAGEMENT, LLC",Current,2019-05-14,2024-07-22
39980,"ENLINK DELAWARE CRUDE PIPELINE, LLC",HL,INACTIVE,39153,TOMPC LLC,Current,2019-05-17,2024-07-22
39981,WEST TYLER PIPELINE LLC,GT,ACTIVE,39981,WEST TYLER PIPELINE LLC,Current,2019-05-20,2024-07-22
39982,"SCM CRUDE, LLC",HL,INACTIVE,39982,"SCM CRUDE, LLC",Current,2019-05-20,2024-07-22
39984,CONVERGE MIDSTREAM LLC,HL,ACTIVE,39984,CONVERGE MIDSTREAM LLC,Current,2019-05-23,2024-07-22
39985,COLLEGIATE MIDSTREAM LLC,GT,ACTIVE,39985,COLLEGIATE MIDSTREAM LLC,Current,2019-05-28,2024-07-22
39985,COLLEGIATE MIDSTREAM LLC,HL,ACTIVE,39985,COLLEGIATE MIDSTREAM LLC,Current,2019-05-28,2024-07-22
39987,"RELIABLE PIPELINE, LLC",GT,ACTIVE,39987,"RELIABLE PIPELINE, LLC",Current,2019-05-31,2024-07-22
39988,"FRONTIER MIDSTREAM SOLUTIONS IV,  LLC",HL,ACTIVE,39988,"FRONTIER MIDSTREAM SOLUTIONS IV,  LLC",Current,2019-06-07,2024-07-22
39990,"PINE ENERGIES, INC",HL,ACTIVE,39990,"PINE ENERGIES, INC",Current,2019-06-18,2024-07-22
39991,PRISM MIDSTREAM LLC,HL,INACTIVE,39991,PRISM MIDSTREAM LLC,Current,2019-06-28,2024-07-22
39992,MEGLOBAL AMERICAS INC.,GT,ACTIVE,39992,MEGLOBAL AMERICAS INC.,Current,2019-06-28,2024-07-22
39994,GULF POWER,GT,INACTIVE,39420,"FLORIDA SOUTHEAST CONNECTION, LLC",Current,2019-06-28,2024-07-22
39995,HOPKINSVILLE WATER ENVIRONMENT AUTHORITY,GD,ACTIVE,39995,HOPKINSVILLE WATER ENVIRONMENT AUTHORITY,Current,2019-07-08,2024-07-22
39996,M2E3 LLC,HL,ACTIVE,31618,Enterprise,Current,2019-07-10,2024-07-22
39997,POINTE AT WHITE MARSH APARTMENTS,GD,ACTIVE,39997,POINTE AT WHITE MARSH APARTMENTS,Current,2019-07-15,2024-07-22
39998,BOUNTY TRANSFER LLC,GT,ACTIVE,39998,BOUNTY TRANSFER LLC,Current,2019-07-16,2024-07-22
39999,"MATHESON TRI-GAS, INC",GT,ACTIVE,39999,"MATHESON TRI-GAS, INC",Current,2019-07-17,2024-07-22
40000,CP ENERGY LLC,HL,ACTIVE,40000,CP ENERGY LLC,Current,2019-07-19,2024-07-22
40001,"KINCAID GENERATION, LLC",GT,ACTIVE,40001,"KINCAID GENERATION, LLC",Current,2019-08-05,2024-07-22
40002,LAYLINE OIL AND GAS LLC,GT,ACTIVE,40002,LAYLINE OIL AND GAS LLC,Current,2019-08-07,2024-07-22
40003,"DOS CAMINOS, LLC",GT,ACTIVE,39117,"TX PIPELINE WEBB CO LEAN SYS, LLC",Current,2019-08-07,2024-07-22
40004,WILDCAT OIL GATHERING,HL,ACTIVE,40004,WILDCAT OIL GATHERING,Current,2019-08-08,2024-07-22
40005,LOS ANGELES WATER & POWER,GT,ACTIVE,40005,LOS ANGELES WATER & POWER,Current,2019-08-09,2024-07-22
40006,VERONA AT LANDOVER HILLS,GD,ACTIVE,40006,VERONA AT LANDOVER HILLS,Current,2019-08-14,2024-07-22
40008,WESTMORELAND ROSEBUD MINING LLC,GT,INACTIVE,40008,WESTMORELAND ROSEBUD MINING LLC,Current,2019-08-20,2024-07-22
40009,"DEAD HORSE OIL COMPANY, LLC",GT,ACTIVE,40009,"DEAD HORSE OIL COMPANY, LLC",Current,2019-08-21,2024-07-22
40010,CALIBER SPRING CREEK LLC,HL,ACTIVE,39099,CALIBER MIDSTREAM,Current,2019-10-30,2024-07-22
40010,CALIBER SPRING CREEK LLC,HL,ACTIVE,40010,CALIBER SPRING CREEK LLC,Superseded,2019-08-27,2019-10-30
40012,"NUEVO DOS GATHERING AND TRANSPORTATION, LLC",HL,INACTIVE,40012,"NUEVO DOS GATHERING AND TRANSPORTATION, LLC",Current,2019-09-03,2024-07-22
40013,"ENDEAVOR ENERGY RESOURCES, LP",GT,ACTIVE,40013,"ENDEAVOR ENERGY RESOURCES, LP",Current,2019-09-03,2024-07-22
40015,"8 STAR ALASKA, LLC",GT,ACTIVE,40015,ALASKA GASLINE DEVELOPMENT CORPORATION,Current,2019-09-04,2024-07-22
40016,"SADDLE BUTTE POWDER FLATS MIDSTREAM, LLC",HL,ACTIVE,40016,"SADDLE BUTTE POWDER FLATS MIDSTREAM, LLC",Current,2019-09-04,2024-07-22
40017,"ALON BAKERSFIELD PROPERTY, INC.",GT,INACTIVE,40017,"ALON BAKERSFIELD PROPERTY, INC.",Current,2019-09-04,2024-07-22
40017,"ALON BAKERSFIELD PROPERTY, INC.",HL,INACTIVE,40017,"ALON BAKERSFIELD PROPERTY, INC.",Current,2019-09-04,2024-07-22
40020,"REXTAC, LLC",HL,INACTIVE,40020,"REXTAC, LLC",Current,2019-09-11,2024-07-22
40021,"VENTURE GLOBAL CALCASIEU PASS, LLC",GT,ACTIVE,40021,VENTURE GLOBAL LNG,Current,2019-09-17,2024-07-22
40022,AGRINATURAL GAS,GD,ACTIVE,31906,NW Gas,Current,2019-09-17,2024-07-22
40023,"TEXAS GULFLINK, LLC",HL,ACTIVE,40023,"TEXAS GULFLINK, LLC",Current,2019-09-20,2024-07-22
40025,NEIGHBORS OF DIXIELAND MHP LLC,GD,ACTIVE,40025,NEIGHBORS OF DIXIELAND MHP LLC,Current,2019-09-24,2024-07-22
40026,"WINK TO WEBSTER PIPELINE, LLC",HL,ACTIVE,4906,ExxonMobil,Current,2020-09-17,2024-07-22
40026,"WINK TO WEBSTER PIPELINE, LLC",HL,ACTIVE,40026,"WINK TO WEBSTER PIPELINE, LLC",Superseded,2019-09-30,2020-09-17
40027,ENSIGN OPERATING LLC,GT,ACTIVE,40027,ENSIGN OPERATING LLC,Current,2019-09-30,2024-07-22
40028,LAMBDA ENERGY GATHERING LLC,HL,ACTIVE,40028,LAMBDA ENERGY GATHERING LLC,Current,2019-10-02,2024-07-22
40029,"VM ARKOMA STACK, LLC",GT,ACTIVE,39908,TALL OAK WOODFORD,Current,2021-03-01,2024-07-22
40029,"VM ARKOMA STACK, LLC",GT,ACTIVE,40029,"CONNECT MIDSTREAM, LLC",Superseded,2019-10-03,2021-03-01
40030,"GIBSON ENERGY INFRASTRUCTURE, LLC",HL,ACTIVE,40030,"GIBSON ENERGY INFRASTRUCTURE, LLC",Current,2019-10-04,2024-07-22
40031,"FLINT HILLS RESOURCES PORT ARTHUR, LLC",GT,INACTIVE,22855,"Flint Hills Resources, LC",Current,2019-10-04,2024-07-22
40031,"FLINT HILLS RESOURCES PORT ARTHUR, LLC",HL,INACTIVE,22855,"Flint Hills Resources, LC",Current,2019-10-04,2024-07-22
40032,"NST POINT COMFORT HOLDINGS, LLC",HL,ACTIVE,40032,"NST POINT COMFORT HOLDINGS, LLC",Current,2019-10-04,2024-07-22
40033,"VOPAK TERMINALS DEER PARK, INC.",HL,ACTIVE,40033,"VOPAK TERMINALS DEER PARK, INC.",Current,2019-10-08,2024-07-22
40035,"FORDYCE OIL & GAS, LLC",GT,ACTIVE,40035,FORDYCE OIL & GAS,Current,2019-10-21,2024-07-22
40036,PHILLIPS 66 CO ALLIANCE REFINERY,HL,INACTIVE,40036,PHILLIPS 66 CO ALLIANCE REFINERY,Current,2019-09-30,2024-07-22
40037,"BUCHANAN GENERATION, LLC",GT,ACTIVE,38910,CNX GAS COMPANY LLC,Current,2019-10-23,2024-07-22
40038,"JM INVESTMENTS, LLC",GT,ACTIVE,40038,"JM INVESTMENTS, LLC",Current,2019-10-23,2024-07-22
40040,STANLEY HOLDINGS GROUP L.L.C.,GD,ACTIVE,40040,STANLEY HOLDINGS GROUP L.L.C.,Current,2019-10-24,2024-07-22
40041,THE WALDEN GROUP,GD,ACTIVE,40041,THE WALDEN GROUP,Current,2019-10-28,2024-07-22
40042,CAPLINE PIPELINE COMPANY LLC,HL,ACTIVE,40042,CAPLINE PIPELINE COMPANY LLC,Current,2019-10-30,2024-07-22
40043,MOTIVA PIPELINE LLC,HL,ACTIVE,30777,MOTIVA ENTERPRISE LLC,Current,2019-11-04,2024-07-22
40044,CANES INTRASTATE PIPELINE LLC,GT,ACTIVE,39035,Cogent Midstream Westex LLC,Current,2019-11-12,2024-07-22
40046,BEZTAK,GD,ACTIVE,40046,BEZTAK,Current,2019-11-15,2024-07-22
40047,AMG REALTY GROUP,GD,ACTIVE,40047,AMG REALTY GROUP,Current,2019-11-15,2024-07-22
40048,MONOLITH NEBRASKA LLC,GD,ACTIVE,40048,MONOLITH NEBRASKA LLC,Current,2019-11-15,2024-07-22
40049,"DANE RENEWABLE ENERGY, LLC",GT,ACTIVE,40049,"DANE RENEWABLE ENERGY, LLC",Current,2019-11-15,2024-07-22
40050,ECO ENERGY NATURAL GAS LLC,HL,ACTIVE,40050,ECO ENERGY NATURAL GAS LLC,Current,2019-11-19,2024-07-22
40051,VALERO REFINING - MERAUX LLC,HL,ACTIVE,4430,Valero,Current,2023-05-09,2024-07-22
40051,VALERO REFINING - MERAUX LLC,HL,ACTIVE,40051,VALERO REFINING - MERAUX LLC,Superseded,2019-11-22,2023-05-09
40052,"COMSTOCK OIL & GAS -- LA, LLC",GT,ACTIVE,40052,"COMSTOCK OIL & GAS -- LA, LLC",Current,2019-11-26,2024-07-22
40053,"TRANSCAMERON PIPELINE, LLC",GT,ACTIVE,40021,VENTURE GLOBAL LNG,Current,2019-11-26,2024-07-22
40054,"WEST WICHITA GAS GATHERING, LLC",GT,ACTIVE,40054,"WEST WICHITA GAS GATHERING, LLC",Current,2019-12-02,2024-07-22
40055,CAMBRIA ASPHALT,GT,ACTIVE,40055,CAMBRIA ASPHALT,Current,2019-12-04,2024-07-22
40057,POLARIS OPERATING,GT,ACTIVE,40057,POLARIS OPERATING,Current,2019-12-11,2024-07-22
40057,POLARIS OPERATING,HL,ACTIVE,40057,POLARIS OPERATING,Current,2019-12-11,2024-07-22
40058,"LM TOUCHDOWN, LLC",HL,ACTIVE,40058,"LM TOUCHDOWN, LLC",Current,2019-12-16,2024-07-22
40059,"ORYX MIDLAND OIL GATHERING, LLC",HL,ACTIVE,300,Plains,Current,2021-10-01,2024-07-22
40059,"ORYX MIDLAND OIL GATHERING, LLC",HL,ACTIVE,39654,Oryx Midstream,Superseded,2020-01-01,2021-10-01
40059,"ORYX MIDLAND OIL GATHERING, LLC",HL,ACTIVE,39284,Oryx Midstream,Superseded,2019-12-18,2020-01-01
40059,"ORYX MIDLAND OIL GATHERING, LLC",HL,ACTIVE,40059,"ORYX MIDLAND OIL GATHERING, LLC",Superseded,2019-12-17,2019-12-18
40060,"FROST BROTHERS PIPELINE, LLC",GT,ACTIVE,40060,"FROST BROTHERS PIPELINE, LLC",Current,2020-01-02,2024-07-22
40061,"CUSHING CONNECT PIPELINE HOLDINGS, LLC.",HL,ACTIVE,32011,Holly Energy,Current,2020-01-07,2024-07-22
40062,AMERESCO (USCG BALTIMORE),GT,ACTIVE,40062,AMERESCO (USCG BALTIMORE),Current,2020-01-09,2024-07-22
40063,"ROARING FORK MIDSTREAM, LLC",GT,ACTIVE,40063,"ROARING FORK MIDSTREAM, LLC",Current,2022-03-30,2024-07-22
40063,"ROARING FORK MIDSTREAM, LLC",HL,ACTIVE,40063,"ROARING FORK MIDSTREAM, LLC",Current,2020-01-10,2024-07-22
40064,DAKOTA NATURAL GAS LLC,GD,ACTIVE,30967,GREATER MINNESOTA GAS INC.,Current,2020-01-10,2024-07-22
40066,JEFFERSON SOUTHERN STAR PL LLC,HL,ACTIVE,40066,JEFFERSON SOUTHERN STAR PL LLC,Current,2020-01-14,2024-07-22
40067,"RIO BRAVO PIPELINE COMPANY, LLC",GT,ACTIVE,40067,"RIO BRAVO PIPELINE COMPANY, LLC",Current,2020-01-14,2024-07-22
40068,DOOLEY'S NATURAL GAS OF IOWA,GD,ACTIVE,39198,DOOLEY'S NATURAL GAS II LLC,Current,2020-01-15,2024-07-22
40069,"STINGRAY PIPELINE COMPANY, LLC",GT,ACTIVE,32099,Energy Transfer,Current,2020-01-17,2024-07-22
40071,NEIGHBORS OF COLONIAL ESTATES LLC,GD,ACTIVE,40071,NEIGHBORS OF COLONIAL ESTATES LLC,Current,2020-01-22,2024-07-22
40074,"VENTURE GLOBAL GATOR EXPRESS, LLC",GT,ACTIVE,40074,"VENTURE GLOBAL GATOR EXPRESS, LLC",Current,2020-01-28,2024-07-22
40076,MARTINEZ PIPELINE COMPANY LLC,HL,ACTIVE,40076,MARTINEZ PIPELINE COMPANY LLC,Current,2020-02-03,2024-07-22
40077,"PING, INC.",GD,ACTIVE,40077,"PING, INC.",Current,2020-02-04,2024-07-22
40078,BRADSHAW MOUNTAIN HIGH SCHOOL - EAST CAMPUS,GD,ACTIVE,40078,BRADSHAW MOUNTAIN HIGH SCHOOL - EAST CAMPUS,Current,2020-02-04,2024-07-22
40079,PRECISION INDUSTRIAL PAINTING,GD,ACTIVE,40079,PRECISION INDUSTRIAL PAINTING,Current,2020-02-04,2024-07-22
40080,INDORAMA VENTURES OXIDES LLC,GT,ACTIVE,40080,INDORAMA VENTURES OXIDES LLC,Current,2020-02-06,2024-07-22
40080,INDORAMA VENTURES OXIDES LLC,HL,ACTIVE,40080,INDORAMA VENTURES OXIDES LLC,Current,2020-02-06,2024-07-22
40082,"METTLE POWDER RIVER NGL PIPELINE, LLC",HL,INACTIVE,40082,"METTLE POWDER RIVER NGL PIPELINE, LLC",Current,2020-02-10,2024-07-22
40083,MEC HOLDINGS LLC,GT,INACTIVE,31636,Xcel Energy,Current,2020-02-12,2024-07-22
40085,"TRISTATE RTX, LLC",GT,ACTIVE,40085,"TRISTATE RTX, LLC",Current,2020-02-19,2024-07-22
40086,"TRISTATE RLA, LLC",GT,ACTIVE,40086,"TRISTATE RLA, LLC",Current,2020-02-19,2024-07-22
40087,OE2 NORTH LLC,HL,ACTIVE,40087,OE2 NORTH LLC,Current,2020-02-24,2024-07-22
40088,MOTIVA CHEMICALS LLC,GT,INACTIVE,40088,MOTIVA CHEMICALS LLC,Current,2020-03-01,2024-07-22
40088,MOTIVA CHEMICALS LLC,GT,INACTIVE,39342,MOTIVA DISTRIBUTION,Superseded,2020-02-24,2020-03-01
40088,MOTIVA CHEMICALS LLC,HL,INACTIVE,40088,MOTIVA CHEMICALS LLC,Current,2020-03-01,2024-07-22
40088,MOTIVA CHEMICALS LLC,HL,INACTIVE,39342,MOTIVA DISTRIBUTION,Superseded,2020-02-24,2020-03-01
40089,JEFFERSON CROSS CHANNEL PIPELINE LLC,HL,ACTIVE,40089,JEFFERSON CROSS CHANNEL PIPELINE LLC,Current,2020-02-24,2024-07-22
40090,GARTHWAITE ENERGY INC.,GD,ACTIVE,40090,GARTHWAITE ENERGY INC.,Current,2020-03-10,2024-07-22
40091,PAUL BUNYAN NATURAL GAS,GD,ACTIVE,40091,PAUL BUNYAN NATURAL GAS,Current,2020-03-11,2024-07-22
40092,ANDERSON RENTAL PROPERTIES,GD,ACTIVE,40092,ANDERSON RENTAL PROPERTIES,Current,2020-03-11,2024-07-22
40093,AIR LIQUIDE ADVANCED TECHNOLOGIES US LLC G,GT,ACTIVE,40093,AIR LIQUIDE ADVANCED TECHNOLOGIES US LLC G,Current,2020-03-11,2024-07-22
